HeatNo,LFVD_AlBloki,LFVD_AlGran,LFVD_Boksit,LFVD_CaO,LFVD_CaSi,LFVD_CASIfi13,LFVD_Cfi13,LFVD_CoMet,LFVD_Cu,LFVD_EPŽŽlindra,LFVD_FeAl,LFVD_FeB,LFVD_FeBŽica,LFVD_FeCrNit,LFVD_FeCrA,LFVD_FeCrC,LFVD_FeCrCSi,LFVD_FeCrC51,LFVD_FeMnA,LFVD_FeMnC,LFVD_FeMo,LFVD_FeNbTa,LFVD_FeNbTafi13,LFVD_FeS,LFVD_FeSi,LFVD_FeSiZrŽica,LFVD_FeTi,LFVD_FeTifi13,LFVD_FeV,LFVD_FeW72,LFVD_KarboritMleti,LFVD_MnMet,LFVD_NiGran,LFVD_NiKatode,LFVD_NiOksid,LFVD_OdpCu,LFVD_Polymox,LFVD_SŽica,LFVD_SiMet,LFVD_SiMn,LFVD_SLAGMAG65B,LFVD_KarboritZaVpih,LFVD_Ni90,LFVD_AlŽica,LFVD_Molyquick,LFVD_AlOplašèenaŽica,LFVD_BelaŽlindra,LFVD_Kisik,LFVD_KalcijevKarbid,LFVD_WPaketi,LFVD_SintŽlindra
78304,20,0,80,300,0,23.5,21.8,0,0,0,0,0,0,0,0,800,0,0,0,80,55,0,0,0,145,0,0,0,255,0,175,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78305,15,0,50,450,0,14.8,0.0,0,0,0,0,0,0,0,0,900,0,0,0,75,130,0,0,0,150,0,0,0,385,0,225,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78324,8,0,130,550,0,14.6,0.0,0,0,0,0,0,0,0,0,550,0,0,0,60,60,0,0,0,145,0,0,0,300,0,105,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78335,10,0,150,550,0,15.0,0.0,0,0,100,0,0,0,0,0,450,0,0,0,30,70,0,0,0,60,0,0,0,435,0,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.9,0,0,0,0,0
78340,3,0,200,600,0,14.3,8.7,0,0,100,0,0,0,0,0,870,0,0,0,0,75,0,0,0,140,0,0,0,372,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78354,13,0,70,450,0,15.0,0.0,0,0,0,0,0,0,0,0,1200,0,0,0,25,110,0,0,0,120,0,0,0,412,0,95,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,0,0,0
78365,5,0,170,600,0,15.3,10.2,0,0,100,0,0,0,0,0,1100,0,0,0,40,100,0,0,0,130,0,0,0,440,0,185,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,0,0,0
78395,15,0,300,600,0,14.8,0.0,0,0,0,0,0,0,0,600,950,0,0,0,0,10,0,0,0,165,0,0,0,545,0,0,0,0,0,0,0,0,0.0,0,45,0,0,0,0.0,0,3.9,0,0,0,0,0
78397,5,0,80,300,0,14.1,0.0,0,0,100,0,0,0,0,0,790,0,0,0,0,15,0,0,0,30,0,0,0,300,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78405,7,0,130,450,0,15.0,14.5,0,0,100,0,0,0,0,0,1830,0,0,0,70,80,0,0,0,140,0,0,0,310,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,0,0,0
78406,0,0,160,600,0,15.0,0.0,0,0,100,0,0,0,0,0,1050,0,0,0,120,110,0,0,0,170,0,0,0,410,0,140,0,0,0,0,0,0,0.0,0,20,0,0,0,0.0,0,0.0,0,0,0,0,0
78408,14,0,280,1300,0,36.2,11.6,0,0,150,0,0,0,0,0,350,0,0,0,120,50,0,0,0,190,0,0,0,425,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78418,10,0,150,700,0,15.0,0.0,0,0,150,0,0,0,0,0,650,0,0,0,85,90,0,0,0,70,0,0,0,410,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78434,5,0,170,500,0,14.8,21.8,0,0,0,0,0,0,0,0,980,0,0,0,90,72,0,0,0,160,0,0,0,430,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78435,20,0,70,400,0,15.5,11.6,0,0,150,0,0,0,0,0,1200,0,0,0,0,85,0,0,0,120,0,0,0,580,0,200,0,0,0,0,0,0,0.0,0,30,0,0,0,0.0,0,0.0,0,0,0,0,0
78436,15,0,70,400,0,15.0,14.5,0,0,100,0,0,0,0,0,1200,0,0,0,30,85,0,0,0,100,0,0,0,322,0,170,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,0,0,0
78453,3,0,160,600,0,15.3,17.4,0,0,150,0,0,0,0,0,1200,0,0,0,30,240,0,0,0,50,0,0,0,240,0,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78463,15,0,80,400,0,14.8,0.0,0,0,0,0,0,0,0,0,700,0,0,0,0,90,0,0,0,360,0,0,0,270,0,285,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78472,10,0,100,500,0,14.3,0.0,0,0,0,0,0,0,0,0,530,0,0,0,30,106,0,0,0,120,0,0,0,402,0,195,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,0,0,0
78473,10,0,150,600,0,15.3,10.2,0,0,0,0,0,0,0,0,1200,0,0,0,180,126,0,0,0,130,0,0,0,500,0,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,0,0,0
78476,13,0,150,500,0,15.0,16.0,0,0,150,0,0,0,0,0,350,0,0,0,40,70,0,0,0,95,0,0,0,290,0,125,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
78478,5,0,170,550,0,14.8,0.0,0,0,150,0,0,0,0,0,0,0,0,0,0,70,0,0,0,120,0,0,0,290,0,110,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.3,0,0,0,0,0
78479,15,0,170,600,0,14.3,0.0,0,0,0,0,0,0,0,0,750,0,0,0,50,20,0,0,0,100,0,0,0,290,0,130,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,0,0,0
78486,8,0,150,450,0,14.3,0.0,0,0,0,0,0,0,0,0,100,0,0,0,25,40,0,0,0,110,0,0,0,380,0,410,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78487,10,0,180,500,0,15.0,21.8,0,0,70,0,0,0,0,0,750,0,0,0,0,50,0,0,0,140,0,0,0,510,0,275,0,0,0,0,0,0,0.0,0,80,0,0,0,0.0,0,3.9,0,0,0,0,0
78527,15,0,70,350,0,15.3,31.9,0,0,0,0,0,0,0,0,1200,0,0,0,70,30,0,0,0,130,0,0,0,445,0,125,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,0,0,0
78528,10,0,70,450,0,15.3,10.2,0,0,0,0,0,0,0,0,1100,0,0,0,0,100,0,0,0,150,0,0,0,342,0,275,0,0,0,0,0,0,0.0,0,40,0,0,0,0.0,0,2.9,0,0,0,0,0
78535,7,0,130,600,0,13.9,17.4,0,0,0,0,0,0,0,0,1100,0,0,0,0,70,0,0,0,130,0,0,0,340,0,70,0,0,0,0,0,40,0.0,0,0,0,0,0,0.0,0,1.9,0,0,0,0,0
78549,16,0,70,350,0,15.0,0.0,0,0,0,0,0,0,0,0,850,0,0,0,0,120,0,0,0,80,0,0,0,238,0,175,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78550,13,0,100,400,0,14.8,0.0,0,0,0,0,0,0,0,0,850,0,0,0,20,45,0,0,0,80,0,0,0,395,0,115,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78551,3,0,140,500,0,14.6,0.0,0,0,0,0,0,0,0,0,300,0,0,0,70,0,0,0,0,140,0,0,0,270,0,195,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78564,7,0,100,550,0,15.5,17.4,0,0,0,0,0,0,0,0,220,0,0,0,80,200,0,0,0,160,0,0,0,410,0,245,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
78573,7,0,150,650,0,16.5,0.0,0,0,0,0,0,0,0,0,620,0,0,0,100,60,0,0,0,200,0,0,0,540,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78577,6,0,70,350,0,0.0,0.0,0,0,0,0,0,0,0,0,930,0,0,0,0,50,0,0,0,160,0,0,0,272,0,295,0,0,0,0,0,0,0.0,0,50,0,0,0,0.0,0,0.0,0,0,0,0,0
78599,8,0,140,600,0,0.0,20.3,0,0,120,0,0,0,0,0,1620,0,0,0,0,110,0,0,0,110,0,0,0,540,0,0,0,0,0,0,0,0,0.0,0,110,0,0,0,0.0,0,0.0,0,0,0,0,0
78600,21,0,120,650,0,18.8,0.0,0,0,120,0,0,0,0,0,700,0,0,0,75,65,0,0,0,90,0,0,0,495,0,53,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,0,0,0
78608,10,0,150,550,0,14.1,24.7,0,0,100,0,0,0,0,0,1000,0,0,0,20,100,0,0,0,60,0,0,0,255,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0
78609,18,0,100,600,0,15.5,0.0,0,0,0,0,0,0,0,0,880,0,0,0,60,80,0,0,0,165,0,0,0,310,0,300,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78610,10,0,220,900,0,14.3,0.0,0,0,0,0,0,0,0,1000,375,0,0,0,0,0,0,0,0,155,0,0,0,520,0,250,0,0,0,0,0,0,0.0,0,90,0,0,0,0.0,0,0.0,0,0,0,0,0
78630,10,0,120,550,0,14.1,4.3,0,0,0,0,0,0,0,0,1070,0,0,0,35,135,0,0,0,130,0,0,0,270,0,175,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,0,0,0
78631,10,0,170,400,0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,150,0,0,0,150,0,0,0,210,0,240,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,0,0,0
78644,3,0,170,400,0,13.4,0.0,0,0,0,0,0,0,0,0,920,0,0,0,0,94,0,0,0,150,0,0,0,220,0,225,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78652,8,0,170,750,0,13.9,0.0,0,0,0,0,0,0,0,0,1060,0,0,0,0,85,0,0,0,170,0,0,0,345,0,0,0,0,0,0,0,0,0.0,0,80,0,0,0,0.0,0,1.0,0,0,0,0,0
78663,5,0,170,350,0,14.8,4.3,0,0,0,0,0,0,0,0,1500,0,0,0,0,160,0,0,0,120,0,0,0,420,0,170,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
78664,8,0,130,550,0,14.8,52.2,0,0,110,0,0,0,0,0,430,0,0,0,0,80,0,0,0,110,0,0,0,380,0,95,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,0,0,0
78666,8,0,150,550,0,13.4,0.0,0,0,150,0,0,0,0,0,150,0,0,0,0,70,0,0,0,0,0,0,0,230,0,30,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0
78673,11,0,120,500,0,15.5,0.0,0,0,120,0,0,0,0,0,690,0,0,0,0,190,0,0,0,135,0,0,0,425,0,135,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,0,0,0
78685,5,0,50,300,0,14.6,0.0,0,0,0,0,0,0,0,0,880,0,0,0,0,135,0,0,0,130,0,0,0,270,0,160,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78706,5,0,230,550,0,15.3,4.3,0,0,0,0,0,0,0,0,2020,0,0,0,0,170,0,0,0,30,0,0,0,370,0,100,0,0,0,0,0,0,0.0,0,100,0,0,0,0.0,0,2.9,0,0,0,0,0
78707,13,0,100,550,0,14.8,13.1,0,0,0,0,0,0,0,0,1060,0,0,0,65,120,0,0,0,30,0,0,0,450,0,80,0,0,0,0,0,0,0.0,0,50,0,0,0,0.0,0,3.9,0,0,0,0,0
78718,13,0,150,800,0,16.0,11.6,0,0,0,0,0,0,0,0,980,0,0,0,50,110,0,0,0,160,0,0,0,295,0,125,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,0,0,0
78743,5,0,70,400,0,14.1,0.0,0,0,0,0,0,0,0,0,500,0,0,0,0,115,0,0,0,140,0,0,0,225,0,365,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78748,13,0,150,650,0,14.8,13.1,0,0,0,0,0,0,0,70,0,1000,0,0,0,30,0,0,0,130,0,0,0,290,0,220,0,0,0,0,0,0,0.0,0,20,0,0,0,0.0,0,3.5,0,0,0,0,0
78749,13,0,150,750,0,16.5,21.8,0,0,150,0,0,0,0,0,580,0,0,0,50,55,0,0,0,90,0,0,0,270,0,210,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.5,0,0,0,0,0
78756,3,0,340,750,0,38.1,0.0,0,0,0,0,0,0,0,0,900,0,0,0,150,120,0,0,0,120,0,0,0,558,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78762,3,0,220,500,0,14.3,17.4,0,0,0,0,0,0,0,50,900,0,0,0,30,60,0,0,0,40,0,0,0,285,0,100,0,0,0,0,0,0,0.0,0,20,0,0,0,0.0,0,0.0,0,0,0,0,0
78768,20,0,100,400,0,15.3,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,140,0,0,0,610,0,270,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,0,0,0
78769,15,0,100,500,0,15.5,13.1,0,0,0,0,0,0,0,0,300,0,0,0,40,90,0,0,0,50,0,0,0,510,0,175,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78770,0,0,170,650,0,14.1,34.9,0,0,100,0,0,0,0,0,0,0,0,0,130,95,0,0,0,170,0,0,0,20,0,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.5,0,0,0,0,0
78791,0,0,260,550,0,15.0,0.0,0,0,0,0,0,0,0,0,860,0,0,0,50,90,0,0,0,50,0,0,0,245,0,50,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78810,8,0,180,750,0,13.2,14.5,0,0,150,0,0,0,0,0,1150,0,0,0,0,25,0,0,0,65,0,0,0,470,0,85,0,0,0,0,0,0,0.0,0,50,0,0,0,0.0,0,0.0,0,0,0,0,0
78827,10,0,120,500,0,14.6,0.0,0,0,100,0,0,0,0,0,530,0,0,0,50,70,0,0,0,150,0,0,0,400,0,95,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4.8,0,0,0,0,0
78851,13,0,180,750,0,14.3,0.0,0,0,150,0,0,0,0,30,800,0,0,0,60,60,0,0,0,80,0,0,0,410,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,0,0,0
78861,5,0,70,500,0,12.9,0.0,0,0,0,0,0,0,0,350,0,0,0,0,20,0,0,0,0,100,0,0,0,500,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78876,10,0,150,650,0,15.3,14.5,0,0,150,0,0,0,0,150,2600,0,0,0,30,145,0,0,0,120,0,0,0,610,0,120,0,0,0,0,0,0,0.0,0,60,0,0,0,0.0,0,0.0,0,0,0,0,0
78906,10,0,250,550,0,13.6,14.5,0,0,0,0,0,0,0,0,210,0,0,0,30,30,0,0,0,150,0,0,0,290,0,245,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78919,5,0,70,450,0,14.6,17.4,0,0,100,0,0,0,0,0,600,0,0,0,0,150,0,0,0,130,0,0,0,250,0,400,0,0,0,0,0,0,0.0,0,70,0,0,0,0.0,0,2.3,0,0,0,0,0
78923,0,0,140,600,0,14.8,8.7,0,0,150,0,0,0,0,0,620,0,0,0,70,130,0,0,0,50,0,0,0,320,0,160,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0
78928,10,0,100,500,0,15.7,36.3,0,0,0,0,0,0,0,0,1300,0,0,0,0,170,0,0,0,125,0,0,0,445,0,125,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.3,0,0,0,0,0
78950,5,0,150,600,0,13.4,0.0,0,0,150,0,0,0,0,0,730,0,0,0,30,65,0,0,0,150,0,0,0,285,0,160,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78954,8,0,120,550,0,12.2,21.8,0,0,150,0,0,0,0,40,0,0,0,0,25,90,0,0,0,80,0,0,0,375,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0
78955,8,0,120,550,0,12.9,13.1,0,0,150,0,0,0,0,0,560,0,0,0,30,25,0,0,0,125,0,0,0,380,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
78956,21,0,120,550,0,14.3,5.8,0,0,150,0,0,0,0,0,480,0,0,0,50,40,0,0,0,85,0,0,0,325,0,195,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.9,0,0,0,0,0
78962,5,0,100,550,0,16.0,24.7,0,0,150,0,0,0,0,0,210,0,0,0,30,100,0,0,0,200,0,0,0,390,0,170,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5.8,0,0,0,0,0
78984,3,0,150,550,0,14.6,0.0,0,0,100,0,0,0,0,80,2300,0,0,0,110,50,0,0,0,105,0,0,0,610,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,0,0,0
79002,5,0,210,650,0,13.6,17.4,0,0,150,0,0,0,0,200,1260,0,0,0,40,50,0,0,0,120,0,0,0,420,0,100,0,0,0,0,0,0,0.0,0,30,0,0,0,0.0,0,1.0,0,0,0,0,0
79022,8,0,110,550,0,13.2,4.3,0,0,150,0,0,0,0,0,450,0,0,0,50,110,0,0,0,150,0,0,0,375,0,155,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
79039,17,0,100,650,0,14.1,0.0,0,0,100,0,0,0,0,300,900,0,0,0,0,100,0,0,0,105,0,0,0,580,0,75,0,0,0,0,0,0,0.0,0,130,0,0,0,0.0,0,0.0,0,0,0,0,0
79042,5,0,170,450,0,14.8,0.0,0,0,100,0,0,0,0,0,420,0,0,0,60,120,0,0,0,140,0,0,0,455,0,165,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
79043,0,0,120,600,0,14.8,13.0,0,0,100,0,0,0,0,0,1050,0,0,0,115,150,0,0,0,50,0,0,0,415,0,100,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,0,0,0
79073,5,0,60,700,0,14.1,0.0,0,0,150,0,0,0,0,0,800,0,0,0,20,155,0,0,0,120,0,0,0,287,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
79081,8,0,100,650,0,15.3,29.0,0,0,120,0,0,0,0,0,1440,0,0,0,50,115,0,0,0,110,0,0,0,470,0,60,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.9,0,0,0,0,0
79082,10,0,90,450,0,15.7,10.2,0,0,150,0,0,0,0,0,920,0,0,0,30,95,0,0,0,120,0,0,0,485,0,155,0,0,0,0,0,0,0.0,0,30,0,0,0,0.0,0,3.9,0,0,0,0,0
79086,18,0,150,600,0,14.1,17.4,0,0,100,0,0,0,0,0,950,0,0,0,40,85,0,0,0,80,0,0,0,415,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
79090,3,0,200,600,0,23.5,18.9,0,0,100,0,0,0,0,0,600,0,0,0,75,70,0,0,0,160,0,0,0,270,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.0,0,0,0,0,0
79099,8,0,80,500,0,15.0,29.0,0,0,0,0,0,0,0,0,1650,0,0,0,20,70,0,0,0,150,0,0,0,465,0,75,0,0,0,0,0,0,0.0,0,25,0,0,0,0.0,0,3.9,0,0,0,0,0
79127,9,0,70,300,0,14.8,8.7,0,0,0,0,0,0,0,0,1300,0,0,0,80,52,0,0,0,130,0,0,0,585,0,80,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.9,0,0,50,0,0
79128,11,0,0,300,0,14.8,0.0,0,0,80,0,0,0,0,0,0,0,0,0,20,105,0,0,0,100,0,0,0,296,0,110,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
79131,2,0,80,400,0,13.4,0.0,0,0,100,0,0,0,0,80,1020,0,0,0,0,115,0,0,0,60,0,0,0,275,0,130,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79137,8,0,150,700,0,15.7,21.8,0,0,150,0,0,0,0,0,170,0,0,0,0,80,0,0,0,105,0,0,0,435,0,0,0,0,0,0,0,0,0.0,0,70,0,0,0,0.0,0,0.0,0,0,50,0,0
79146,8,0,0,300,0,35.3,21.8,0,0,100,0,0,0,0,150,350,0,0,0,0,105,0,0,0,90,0,0,0,315,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79149,5,0,50,350,0,14.1,0.0,0,0,100,0,0,0,0,70,900,0,0,0,85,0,0,0,0,150,0,0,0,570,0,225,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,50,0,0
79150,14,0,50,350,0,14.3,17.4,0,0,100,0,0,0,0,60,290,0,0,0,30,100,0,0,0,130,0,0,0,410,0,270,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2.5,0,0,50,0,0
79176,0,0,130,550,0,23.5,0.0,0,0,100,0,0,0,0,70,1230,0,0,0,40,130,0,0,0,140,0,0,0,435,0,125,0,0,0,0,0,0,0.0,0,20,0,0,0,0.0,0,0.0,0,0,50,0,0
79190,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
79191,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
79193,7,0,120,400,0,13.6,0.0,0,0,100,0,0,0,0,150,840,0,0,0,40,105,0,0,0,170,0,0,0,240,0,260,0,0,0,0,0,0,0.0,0,30,0,0,0,0.0,0,0.0,0,0,50,0,0
79207,5,0,160,700,0,13.9,0.0,0,0,150,0,0,0,0,0,850,0,0,0,0,30,0,0,0,150,0,0,0,595,0,155,0,0,0,0,0,0,0.0,0,70,0,0,0,0.0,0,4.8,0,0,50,0,0
79217,8,0,130,500,0,15.3,21.8,0,0,150,0,0,0,0,0,1200,0,0,0,60,60,0,0,0,205,0,0,0,470,0,75,0,0,0,0,0,80,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79234,10,0,130,550,0,13.4,13.1,0,0,120,0,0,0,0,0,1250,0,0,0,50,85,0,0,0,170,0,0,0,555,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3.9,0,0,50,0,0
79236,3,0,110,450,0,15.0,0.0,0,0,120,0,0,0,0,60,1100,0,0,0,50,80,0,0,0,150,0,0,0,200,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79275,5,0,50,300,0,14.8,0.0,0,0,0,0,0,0,0,0,350,0,0,0,50,40,0,0,0,150,0,0,0,200,0,75,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79278,10,0,0,300,0,14.8,0.0,0,0,150,0,0,0,0,0,800,0,0,0,0,80,0,0,0,130,0,0,0,200,0,25,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79279,0,0,110,450,0,35.3,0.0,0,0,0,0,0,0,0,0,1270,0,0,0,60,300,0,0,0,180,0,0,0,210,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79290,0,0,50,300,0,14.6,43.5,0,0,110,0,0,0,0,0,750,0,0,0,50,50,0,0,0,90,0,0,0,355,0,150,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79301,8,0,160,600,0,14.1,0.0,0,0,150,0,0,0,0,0,700,0,0,0,30,20,0,0,0,140,0,0,0,330,0,210,0,0,0,0,0,40,0.0,0,40,0,0,0,0.0,0,0.0,0,0,50,0,0
79319,3,0,0,300,0,12.9,0.0,0,0,100,0,0,0,0,0,250,0,0,0,0,20,0,0,0,145,0,0,0,500,0,180,0,0,0,0,0,0,0.0,0,70,0,0,0,0.0,0,0.0,0,0,50,0,0
79331,10,0,110,500,0,13.4,0.0,0,0,120,0,0,0,0,0,1000,0,0,0,80,70,0,0,0,170,0,0,0,550,0,240,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79345,5,0,70,800,0,12.0,5.8,0,0,120,0,0,0,0,0,310,0,0,0,40,100,0,0,0,130,0,0,0,275,0,110,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.9,0,0,50,0,0
79352,5,0,0,300,0,14.8,0.0,0,0,0,0,0,0,0,0,580,0,0,0,60,120,0,0,0,170,0,0,0,415,0,225,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79353,3,0,170,600,0,35.3,17.4,0,0,100,0,0,0,0,0,670,0,0,0,0,180,0,0,0,60,0,0,0,260,0,100,0,0,0,0,0,0,0.0,0,60,0,0,0,0.0,0,1.9,0,0,50,0,0
79355,8,0,50,250,0,13.9,0.0,0,0,150,0,0,0,0,0,650,0,0,0,25,25,0,0,0,170,0,0,0,350,0,140,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1.0,0,0,50,0,0
79377,0,0,180,700,0,15.0,0.0,0,0,150,0,0,0,0,70,1400,0,0,0,120,115,0,0,0,140,0,0,0,570,0,150,0,0,0,0,0,0,0.0,0,40,0,0,0,0.0,0,1.9,0,0,50,0,0
79383,5,0,0,300,0,14.6,0.0,0,0,0,0,0,0,0,0,300,0,0,0,0,125,0,0,0,120,0,0,0,227,0,40,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79390,15,0,0,300,0,14.3,0.0,0,0,0,0,0,0,0,0,1180,0,0,0,70,40,0,0,0,120,0,0,0,550,0,90,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,50,0,0
79396,13,0,150,600,0,14.1,4.3,0,0,150,0,0,0,0,0,470,0,0,0,40,10,0,0,0,130,0,0,0,360,0,125,0,0,0,0,0,70,0.0,0,0,0,0,0,0.0,0,1.0,0,0,50,0,0
